#proteinId	gotermId	goName	gotermType	goAcc
5	3028	porphobilinogen synthase activity	molecular_function	GO:0004655
4139	9480	vesicle-mediated transport	biological_process	GO:0016192
4139	13025	clathrin adaptor complex	cellular_component	GO:0030131
4139	4927	transport	biological_process	GO:0006810
4141	2216	RNA binding	molecular_function	GO:0003723
4141	2417	RNA-directed DNA polymerase activity	molecular_function	GO:0003964
4141	4437	RNA-dependent DNA replication	biological_process	GO:0006278
4151	2994	phospholipase activity	molecular_function	GO:0004620
4151	9570	lipase activity	molecular_function	GO:0016298
4151	11033	1-oxa-2-oxocycloheptane lactonase activity	molecular_function	GO:0018731
4151	11034	sulfolactone hydrolase activity	molecular_function	GO:0018732
4151	11035	3,4-dihydrocoumarin hydrolase activity	molecular_function	GO:0018733
4151	11036	butyrolactone hydrolase activity	molecular_function	GO:0018734
4152	2290	catalytic activity	molecular_function	GO:0003824
4152	5830	metabolic process	biological_process	GO:0008152
4152	2861	long-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0004467
4152	8961	fatty-acid ligase activity	molecular_function	GO:0015645
4152	14792	short-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0031955
4152	14793	medium-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0031956
4152	14794	very-long-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0031957
4155	3846	nuclear pore	cellular_component	GO:0005643
4155	4927	transport	biological_process	GO:0006810
4157	2546	chorismate synthase activity	molecular_function	GO:0004107
4157	6682	aromatic amino acid family biosynthetic process	biological_process	GO:0009073
4160	2196	transcription factor activity	molecular_function	GO:0003700
4160	3838	nucleus	cellular_component	GO:0005634
4160	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4160	5939	zinc ion binding	molecular_function	GO:0008270
4160	2176	DNA binding	molecular_function	GO:0003677
4160	4499	transcription	biological_process	GO:0006350
4163	5323	intracellular signaling cascade	biological_process	GO:0007242
4170	2176	DNA binding	molecular_function	GO:0003677
4174	2216	RNA binding	molecular_function	GO:0003723
4174	2915	ribonuclease III activity	molecular_function	GO:0004525
4174	4541	RNA processing	biological_process	GO:0006396
4174	9670	bidentate ribonuclease III activity	molecular_function	GO:0016443
4175	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
4178	2290	catalytic activity	molecular_function	GO:0003824
4178	6667	biosynthetic process	biological_process	GO:0009058
4178	2544	choline-phosphate cytidylyltransferase activity	molecular_function	GO:0004105
4181	2480	allantoicase activity	molecular_function	GO:0004037
4185	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
4185	4143	carbohydrate metabolic process	biological_process	GO:0005975
4185	6082	beta-glucosidase activity	molecular_function	GO:0008422
4186	5830	metabolic process	biological_process	GO:0008152
4186	9957	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
4186	4143	carbohydrate metabolic process	biological_process	GO:0005975
4186	13148	lipid glycosylation	biological_process	GO:0030259
4186	10100	sterol 3-beta-glucosyltransferase activity	molecular_function	GO:0016906
4188	3128	sphingomyelin phosphodiesterase activity	molecular_function	GO:0004767
4189	3166	triacylglycerol lipase activity	molecular_function	GO:0004806
4189	4758	lipid metabolic process	biological_process	GO:0006629
4193	3546	transporter activity	molecular_function	GO:0005215
4193	4970	oligopeptide transport	biological_process	GO:0006857
4193	9320	membrane	cellular_component	GO:0016020
4195	3827	intracellular	cellular_component	GO:0005622
4195	4541	RNA processing	biological_process	GO:0006396
4195	3838	nucleus	cellular_component	GO:0005634
4195	4542	mRNA processing	biological_process	GO:0006397
4199	2175	nucleic acid binding	molecular_function	GO:0003676
4199	3827	intracellular	cellular_component	GO:0005622
4199	5939	zinc ion binding	molecular_function	GO:0008270
4212	3727	protein binding	molecular_function	GO:0005515
4214	2216	RNA binding	molecular_function	GO:0003723
4214	2417	RNA-directed DNA polymerase activity	molecular_function	GO:0003964
4214	4437	RNA-dependent DNA replication	biological_process	GO:0006278
4216	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
4216	6276	carbohydrate transport	biological_process	GO:0008643
4216	9320	membrane	cellular_component	GO:0016020
4216	3546	transporter activity	molecular_function	GO:0005215
4216	4927	transport	biological_process	GO:0006810
4216	9321	integral to membrane	cellular_component	GO:0016021
4217	5939	zinc ion binding	molecular_function	GO:0008270
4218	2590	dihydroorotate dehydrogenase activity	molecular_function	GO:0004152
4218	4369	'de novo' pyrimidine base biosynthetic process	biological_process	GO:0006207
4218	2596	dihydroorotate oxidase activity	molecular_function	GO:0004158
4218	9320	membrane	cellular_component	GO:0016020
4218	4383	UMP biosynthetic process	biological_process	GO:0006222
4221	14950	sorbose reductase activity	molecular_function	GO:0032115
4223	9320	membrane	cellular_component	GO:0016020
4223	12906	metal ion transport	biological_process	GO:0030001
4223	21296	metal ion transmembrane transporter activity	molecular_function	GO:0046873
4230	2866	malate synthase activity	molecular_function	GO:0004474
4230	4262	glyoxylate cycle	biological_process	GO:0006097
4230	2290	catalytic activity	molecular_function	GO:0003824
4232	3166	triacylglycerol lipase activity	molecular_function	GO:0004806
4232	4758	lipid metabolic process	biological_process	GO:0006629
4233	9320	membrane	cellular_component	GO:0016020
4233	242	delta24(24-1) sterol reductase activity	molecular_function	GO:0000246
4234	3827	intracellular	cellular_component	GO:0005622
4236	2470	alcohol O-acetyltransferase activity	molecular_function	GO:0004026
4236	4234	alcohol metabolic process	biological_process	GO:0006066
4245	2290	catalytic activity	molecular_function	GO:0003824
4245	6667	biosynthetic process	biological_process	GO:0009058
4245	2971	pantetheine-phosphate adenylyltransferase activity	molecular_function	GO:0004595
4246	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
4246	3838	nucleus	cellular_component	GO:0005634
4246	4499	transcription	biological_process	GO:0006350
4247	3043	protein kinase activity	molecular_function	GO:0004672
4247	3736	ATP binding	molecular_function	GO:0005524
4247	4602	protein amino acid phosphorylation	biological_process	GO:0006468
4247	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
4247	3052	protein kinase CK2 activity	molecular_function	GO:0004682
4249	3043	protein kinase activity	molecular_function	GO:0004672
4249	3736	ATP binding	molecular_function	GO:0005524
4249	4602	protein amino acid phosphorylation	biological_process	GO:0006468
4249	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
4249	3060	cyclin-dependent protein kinase activity	molecular_function	GO:0004693
4251	3708	binding	molecular_function	GO:0005488
4253	3546	transporter activity	molecular_function	GO:0005215
4253	4970	oligopeptide transport	biological_process	GO:0006857
4253	9320	membrane	cellular_component	GO:0016020
4254	3546	transporter activity	molecular_function	GO:0005215
4254	4970	oligopeptide transport	biological_process	GO:0006857
4254	9320	membrane	cellular_component	GO:0016020
4255	2290	catalytic activity	molecular_function	GO:0003824
4257	4977	amino acid transport	biological_process	GO:0006865
4257	8535	amino acid transmembrane transporter activity	molecular_function	GO:0015171
4257	9320	membrane	cellular_component	GO:0016020
4260	8565	nucleobase transmembrane transporter activity	molecular_function	GO:0015205
4260	9237	nucleobase, nucleoside, nucleotide and nucleic acid transport	biological_process	GO:0015931
4260	9320	membrane	cellular_component	GO:0016020
4262	2832	inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
4263	4591	protein folding	biological_process	GO:0006457
4263	9551	prefoldin complex	cellular_component	GO:0016272
4263	24336	unfolded protein binding	molecular_function	GO:0051082
4264	4050	microtubule	cellular_component	GO:0005874
4264	5116	tubulin folding	biological_process	GO:0007021
4264	24336	unfolded protein binding	molecular_function	GO:0051082
4266	3546	transporter activity	molecular_function	GO:0005215
4266	4927	transport	biological_process	GO:0006810
4266	9320	membrane	cellular_component	GO:0016020
4267	162	nucleotide binding	molecular_function	GO:0000166
4274	3708	binding	molecular_function	GO:0005488
4277	2176	DNA binding	molecular_function	GO:0003677
4278	3546	transporter activity	molecular_function	GO:0005215
4278	4927	transport	biological_process	GO:0006810
4278	9321	integral to membrane	cellular_component	GO:0016021
4279	3091	protein tyrosine phosphatase activity	molecular_function	GO:0004725
4279	3093	prenylated protein tyrosine phosphatase activity	molecular_function	GO:0004727
4280	5765	N-acetyltransferase activity	molecular_function	GO:0008080
4280	5830	metabolic process	biological_process	GO:0008152
4280	2749	glucosamine 6-phosphate N-acetyltransferase activity	molecular_function	GO:0004343
4281	2948	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	molecular_function	GO:0004571
4281	3724	calcium ion binding	molecular_function	GO:0005509
4281	9320	membrane	cellular_component	GO:0016020
4285	2909	nuclease activity	molecular_function	GO:0004518
4285	4440	DNA repair	biological_process	GO:0006281
4285	2176	DNA binding	molecular_function	GO:0003677
4285	2290	catalytic activity	molecular_function	GO:0003824
4285	3838	nucleus	cellular_component	GO:0005634
4286	140	Golgi membrane	cellular_component	GO:0000139
4286	3978	endoplasmic reticulum membrane	cellular_component	GO:0005789
4286	4799	ceramide metabolic process	biological_process	GO:0006672
4286	9321	integral to membrane	cellular_component	GO:0016021
4286	10006	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	molecular_function	GO:0016811
4286	2805	histone deacetylase activity	molecular_function	GO:0004407
4286	6078	protein N-terminal asparagine amidohydrolase activity	molecular_function	GO:0008418
4286	6380	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity	molecular_function	GO:0008759
4286	11049	iprodione amidohydrolase activity	molecular_function	GO:0018748
4286	11050	(3,5-dichlorophenylurea)acetate amidohydrolase activity	molecular_function	GO:0018749
4286	19211	N2-acetyl-L-lysine deacetylase activity	molecular_function	GO:0043747
4286	19212	O-succinylbenzoate synthase activity	molecular_function	GO:0043748
4286	19328	indoleacetamide hydrolase activity	molecular_function	GO:0043864
4286	21832	N-acetylgalactosamine-6-phosphate deacetylase activity	molecular_function	GO:0047419
4288	3736	ATP binding	molecular_function	GO:0005524
4288	4591	protein folding	biological_process	GO:0006457
4288	24336	unfolded protein binding	molecular_function	GO:0051082
4288	3727	protein binding	molecular_function	GO:0005515
4288	19405	cellular protein metabolic process	biological_process	GO:0044267
4290	2196	transcription factor activity	molecular_function	GO:0003700
4290	3838	nucleus	cellular_component	GO:0005634
4290	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4290	5939	zinc ion binding	molecular_function	GO:0008270
4292	5010	vesicle docking during exocytosis	biological_process	GO:0006904
4292	9480	vesicle-mediated transport	biological_process	GO:0016192
4296	9710	oxidoreductase activity	molecular_function	GO:0016491
4296	23920	NADP binding	molecular_function	GO:0050661
4297	2196	transcription factor activity	molecular_function	GO:0003700
4297	3838	nucleus	cellular_component	GO:0005634
4297	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4297	5939	zinc ion binding	molecular_function	GO:0008270
4297	2176	DNA binding	molecular_function	GO:0003677
4297	4499	transcription	biological_process	GO:0006350
4298	2196	transcription factor activity	molecular_function	GO:0003700
4298	3838	nucleus	cellular_component	GO:0005634
4298	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4298	5939	zinc ion binding	molecular_function	GO:0008270
4298	19030	sequence-specific DNA binding	molecular_function	GO:0043565
4301	5053	response to stress	biological_process	GO:0006950
4305	3736	ATP binding	molecular_function	GO:0005524
4305	4591	protein folding	biological_process	GO:0006457
4305	24336	unfolded protein binding	molecular_function	GO:0051082
4305	3727	protein binding	molecular_function	GO:0005515
4305	19405	cellular protein metabolic process	biological_process	GO:0044267
4306	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
4306	4499	transcription	biological_process	GO:0006350
4306	162	nucleotide binding	molecular_function	GO:0000166
4306	2290	catalytic activity	molecular_function	GO:0003824
4306	19375	cellular metabolic process	biological_process	GO:0044237
4307	2216	RNA binding	molecular_function	GO:0003723
4307	2227	structural constituent of ribosome	molecular_function	GO:0003735
4307	3827	intracellular	cellular_component	GO:0005622
